145.0069336,10.8382045,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0070598,10.83575451,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0071811,10.83394016,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0073098,10.83135322,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0074312,10.82977351,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0075792,10.82716619,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0076812,10.82578354,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0078256,10.82348749,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0079324,10.82201646,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.008055,10.81907552,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0081897,10.8174998,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0083025,10.81486577,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0084251,10.81272996,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.008561,10.82456138,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0086703,10.82420194,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0088002,10.82390364,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0089713,10.82360697,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0090429,10.82326224,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0091874,10.82266143,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0093112,10.82270719,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0094167,10.82218162,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0095466,10.82183771,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0096668,10.82093658,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.00981,10.82050831,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0099544,10.81995555,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0100466,10.82036958,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0101619,10.81946815,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0102881,10.81929857,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0104144,10.81861434,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.010543,10.81860398,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0106826,10.81711563,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0107845,10.81759912,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0109144,10.81776242,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0110358,10.84884933,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0111523,10.88072008,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0112967,10.8762166,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0114023,10.8702145,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0115455,10.86326436,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.011696,10.8590799,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0117943,10.85413514,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0119024,10.84750533,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0120711,10.84297014,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0121645,10.83914344,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0122713,10.83325962,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0123987,10.82765128,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0125347,10.82238326,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0126475,10.8170149,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0127677,10.81168159,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0128939,10.80556938,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0130359,10.80137828,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0131427,10.79594958,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0132689,10.79088427,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0133903,10.77802058,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0135529,10.79372249,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0136488,10.80414532,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0137811,10.80468176,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0139195,10.80455792,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0140226,10.80525256,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0141707,10.80580862,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0142884,10.80604511,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0144195,10.80649542,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0145215,10.80717629,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0146671,10.80818411,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.014769,10.80809714,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0148965,10.80835643,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0150373,10.80937514,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0151416,10.80982462,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0152667,10.81021931,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0154172,10.81070169,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0155774,10.81135688,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0156684,10.8117139,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0157631,10.7850472,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0158905,10.72436717,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.016024,10.69183265,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0161394,10.69737842,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0162693,10.70276733,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0164198,10.70666295,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0165302,10.71132751,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0166443,10.71549769,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0167621,10.7202262,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0168871,10.72529904,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0170194,10.72952057,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0171347,10.73432332,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0172585,10.74125003,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0174405,10.74522241,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0175315,10.74827268,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0176323,10.75463986,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0177828,10.75836151,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0178835,10.76469888,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0180437,10.76906523,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0181469,10.77470143,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0183035,10.7781938,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0183896,10.78155335,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0185244,10.74307156,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0186216,10.74035332,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0187478,10.73618532,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0188886,10.73241348,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.019027,10.73040611,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.019135,10.72693601,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0192479,10.72315188,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.019368,10.72072599,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0194931,10.71777474,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0196193,10.71337393,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0197576,10.71095643,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0198657,10.70632491,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0200392,10.70427739,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0201266,10.70072617,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0202383,10.69772821,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0203766,10.69450097,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0204907,10.69146307,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0206303,10.68861632,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.020742,10.68472435,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.02089,10.68242184,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0209956,10.66364843,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0210759,10.67689006,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0212142,10.6789797,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0213247,10.68145026,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0214533,10.68345291,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0215966,10.68503012,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0217034,10.68642332,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0218235,10.68838268,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0219497,10.6906446,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0221075,10.69249027,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0221949,10.69459532,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0223272,10.69653065,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0224437,10.69836753,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0226161,10.70001949,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0227119,10.70181501,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0228163,10.70426424,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0229474,10.70537083,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0230846,10.70761884,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0232096,10.69351025,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0233224,10.63442796,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0234632,10.66589627,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0235836,10.66596339,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0237074,10.66515783,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0238324,10.66407933,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.023961,10.66435972,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0240812,10.66377767,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0242098,10.66346763,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.02433,10.66317354,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.024461,10.66247678,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0246188,10.66239542,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.024711,10.66212392,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0248276,10.66193169,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0249538,10.66191542,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0250873,10.66105507,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0252147,10.66067655,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0253555,10.66065925,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0254939,10.66076723,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0255994,10.65944871,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0257172,10.66012154,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0258215,10.62265583,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0259526,10.62635656,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0260728,10.63104496,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0261978,10.63515908,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.026324,10.64163852,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0265,10.64544197,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0265923,10.64870383,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0266954,10.65395559,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0268338,10.65841473,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0269442,10.66404566,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0271069,10.66756085,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0272015,10.67390581,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0273702,10.67648865,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0274528,10.68127019,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0275778,10.68650929,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.027698,10.6903596,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0278145,10.69569414,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.027948,10.70029163,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0280754,10.7049518,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0281871,10.6896757,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0283315,10.66337458,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0284359,10.61546826,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0285404,10.61572802,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0286703,10.6155007,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0287916,10.61506159,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.028913,10.61505354,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0290878,10.61457827,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0291788,10.61467882,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0292856,10.61366629,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0294179,10.61377886,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0295429,10.61319092,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0296861,10.61344024,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0297856,10.61224463,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0299507,10.61172403,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0300429,10.61147141,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0301594,10.61148717,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0302808,10.61107667,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0304046,10.61110331,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0305308,10.61029461,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0306607,10.61018004,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0307784,10.60983707,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0309265,10.62895399,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0310745,10.65456452,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0312348,10.65309709,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0313246,10.65198428,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0314484,10.64967793,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.031577,10.64838365,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.031696,10.64589631,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.031821,10.64466294,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0319448,10.64353627,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0320698,10.64114069,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0322093,10.63974821,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0323538,10.63828139,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0324569,10.63683167,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0325698,10.63467621,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0326912,10.63261382,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0328405,10.63126052,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0329606,10.62952174,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0330662,10.62844812,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0331888,10.62051727,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0333587,10.60137063,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0334364,10.59621306,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0335019,10.60276911,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0336597,10.60690239,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.033752,10.61199638,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0338758,10.6171062,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0339996,10.6233218,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0341355,10.62871283,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0342593,10.6339262,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0343722,10.64091892,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0345409,10.64605626,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0346501,10.64996937,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0347521,10.65498049,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0348686,10.66095269,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0349972,10.66606645,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0351222,10.67084137,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0352436,10.67697571,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0353662,10.68458653,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0355519,10.68871002,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0356453,10.69310573,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.03574,10.69768233,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.035876,10.65683559,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0359841,10.65537894,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0361552,10.65478021,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.036245,10.65378967,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0364258,10.65360176,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0365096,10.65313059,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0366067,10.65283094,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0367341,10.65270406,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0368591,10.65218779,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.036995,10.65070393,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.03712,10.65003855,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0372378,10.65044391,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0373579,10.64965496,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0374781,10.64842904,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0376007,10.64821565,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0377257,10.64787466,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0378701,10.64712138,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0379733,10.64608318,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0381444,10.64625298,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0382306,10.64529331,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0383483,10.67080216,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0384796,10.67251847,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0386034,10.67563874,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0387527,10.67717144,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0388558,10.68067928,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.039027,10.68170505,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0391022,10.68418882,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0392284,10.68602028,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.039351,10.68853725,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0394736,10.69042142,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0395998,10.69296358,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0397309,10.69490628,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0398462,10.69759248,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0399894,10.70085081,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0401435,10.70232496,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0402382,10.70364142,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.040345,10.70606961,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0404676,10.70822411,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.040595,10.71158182,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0407382,10.71169204,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0408414,10.71956137,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0409762,10.71724557,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0411352,10.71534519,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0412505,10.71425917,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0413512,10.71174462,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.041475,10.70985276,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0416097,10.70752197,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0417214,10.70531275,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0418488,10.70279659,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0420272,10.7010648,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.042117,10.69947581,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.042219,10.69755271,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0423574,10.6964037,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0424678,10.69318312,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0426401,10.69193325,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0427263,10.69029921,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0428428,10.68767343,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0429739,10.68621525,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0430965,10.68416258,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0432154,10.68293043,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0433368,10.71925034,0.25,61.8,16.4,0.45,0.216666,0.016666,0
145.0434922,10.72209305,0.25,61.8,16.4,0.45,0.216666,0.016666,0
